Qatlam (sm),Mexanik tarkib,DNS (%),Tuproq zichligi (g/cm³),pH,EC (mS/cm),N (mg/kg),P (mg/kg),K (mg/kg),Gumus (%),Mg (mg/kg),S (mg/kg),Zn (mg/kg),Mn (mg/kg),B (mg/kg),Fe (mg/kg),Cu (mg/kg),Mikroorganizmlar(CFU/g),Ekin
0-20,Qumoq,27.904295442696,1.11198372368543,6.34604410819777,0.836190852679579,176.103990517363,87.1531574873812,286.917069405213,3.70334001207317,123.172268162235,28.9852302787564,28.8919958137962,94.1705600326754,1.36306678801884,174.577028167848,15.0658979135397,133634787,Kartoshka
40-60,Qumoq,22.0516128094533,1.30511528976027,6.31349305690642,1.46746934143049,120.602359486422,30.9911216335323,131.656950020003,0.867533687818825,48.3779384300484,13.8512816576076,3.85340168056164,15.4330021370699,0.631269223073327,15.7367436048319,2.15003544086173,180594,Sabzi
0-20,Loy,,1.35194043473225,6.75652830678835,2.04475710791132,55.0637988010811,39.0057389164227,76.4884494986909,1.29342508611413,105.583190654547,13.4213903456814,23.167738853377,22.5689258879061,0.587501599758183,54.6489397046971,3.23758988725633,73307,Loviya
40-60,Loy,26.018770952641,1.49923405736413,6.78818953091968,1.42535346432629,140.240913856371,67.4104868675777,247.019009115235,2.16160012456318,115.282233910293,28.7479365825663,50.8486160237793,94.0598390688436,0.760865271092879,96.8382340330377,18.6788318841114,42310013,Makkajo'xori
20-40,Gill,27.7728220390841,1.22202230362144,6.02759837483423,1.32242898252333,110.286464392821,68.7716785811666,279.658164028627,2.73184825884838,145.906657958607,31.7816067196453,28.5308547196673,139.799390239138,0.741606483493108,124.967504537864,13.4315384394472,98616035,Makkajo'xori
40-60,Loy,25.4414808464244,1.47109728814833,6.30989458324111,1.86457386309095,42.1665211518588,48.6467293338418,82.004396830566,0.874217769193978,98.973966492588,8.85946494109177,25.1121930057775,86.6884749188841,0.460120818697432,104.993966133879,10.5818320472888,4056649,Loviya
0-20,Qumoq,17.5188145416746,1.30770268984009,6.96058340744846,1.48433978808821,119.403989066917,18.6802032214535,76.3067756719209,0.597867828283167,56.0032536667008,14.7409256724084,3.07574676559324,12.1581355361499,0.519257915551079,11.2502839411271,2.06934089537147,92104,Sabzi
0-20,Gill,19.9079821453632,1.45692468779953,6.32593944559836,1.66931104446246,107.727598848728,13.9112593118025,73.6719636286463,0.710302613540113,51.161903037607,10.2710549087344,1.19339089595865,8.82398429217114,0.494420684381456,15.9141915972108,1.63142271956773,431759,Sabzi
0-20,Loy,29.5782933171566,1.23458753304594,6.61294831701753,1.44569805825399,145.078434848721,90.4528409072249,238.863747910909,1.67692274338136,144.715807966765,18.5860659496897,29.5556312285753,143.242242280263,0.794461779295945,109.833160230002,9.03866648092237,38009209,Qalampir
40-60,Loy,21.3205450258727,1.41213318736275,8.18434406708239,3.28227969345672,19.8232266236942,17.9634061920403,125.266567976714,0.872110377584767,94.9207673285563,15.0395054085062,34.4899887641658,97.0215329953554,0.685662421622694,102.10555378158,7.09792292186543,220288,Paxta
0-20,Qumoq,28.8775568322457,1.21666418435197,7.59228148559245,1.38454075181581,23.3226451953619,17.497292793928,184.534779632885,1.04700141532555,236.777514863062,18.5059679999927,60.6122267891615,274.708745075223,0.89800941718272,188.913013203943,19.1080026402705,10587356,Bug'doy
0-20,Qum,29.1444288746812,1.22592028329918,7.57987989633321,1.27286336168857,21.2744768759992,21.8304398708101,159.213004296838,1.26219374132689,189.142461089176,15.3242328072357,48.3794906744205,300.27102445556,1.11013084376899,238.126444315162,21.5355457331498,14659335,Bug'doy
0-20,Loy,21.9520027160991,1.63730838882853,8.49613765925322,2.95932210500749,11.3315355641564,12.0697843541137,86.3730262874253,0.549913839584159,100.033708533704,11.7468691727633,24.4683648383443,26.8631570450181,0.323007312319816,113.97625338445,9.46823556131041,104098,Paxta
40-60,Loy,24.0691356779609,1.45980018162699,6.72056011929578,1.98947177550368,108.688949193432,49.4948033554429,175.564128458875,1.30367414588768,155.433353621968,14.6742072488924,31.2142431613664,82.1477754151506,0.749819962582312,47.3070248897267,8.61287076358541,6391402,Qalampir
20-40,Loy,26.8932769743529,1.26051838340736,7.35149509160623,1.62981777586909,140.120298105522,65.6996500284347,205.899772370355,2.48371430209904,161.126538081931,27.5415834057268,42.4071458770705,137.697213250335,1.77946294940627,218.808892479564,15.479477000533,402106586,Makkajo'xori
0-20,Gill,24.1953923716489,1.37690841750818,7.31969577667449,1.3803629963286,91.592899733302,60.6156333428989,234.78962018391,1.98541312775306,134.019844391357,14.2015884160128,16.0649331614861,27.0259848736708,1.39416306117825,203.391400505023,8.46600494946811,1321470,Makkajo'xori
0-20,Gill,25.18071489242,1.46581823207662,7.11280006805087,1.81085813172014,80.4244889621249,32.4665610674112,161.198714359081,2.2444521787865,83.5851525411541,19.8578767708943,15.9928433808556,72.6660606605375,0.32531273361859,63.6084874462226,14.0242352278171,29298148,Makkajo'xori
0-20,Qumoq,18.4380159807739,1.42889012040462,6.46156804900901,1.7513068384312,107.026813170922,23.8738499152649,133.473157161381,0.639677210669492,50.6488756902777,11.7405757431384,3.41603695399527,12.7649272508252,0.571702284966252,13.9751327544868,1.38384854822913,82087,Sabzi
0-20,Gill,29.260864980884,1.2408749881146,7.07348219212126,1.95254963338028,27.5918039185187,18.7888902288606,157.819778074924,1.19772809225726,199.54875296035,17.3233751664744,77.3390497654019,216.872964171739,1.09417630781258,169.985242490798,19.0139959269036,76003674,Bug'doy
0-20,Loy,22.4354674307629,1.45866626781549,6.4351136375273,1.96493945832396,104.39159817633,63.5392575528464,130.703650913603,1.06971279299144,111.668254999101,8.45577851905665,26.922357249325,65.294615350192,0.485021990714497,69.2815016200436,2.23204298460485,37062,Qalampir
0-20,Loy,23.8103360442944,1.46369907085305,7.64116763961125,2.47676258127232,7.97900427361991,6.53376415665528,125.93730601053,0.75832388478651,190.838980913816,12.3398744099244,42.7550120141602,70.5184000309344,0.770171397621158,60.032915221975,15.4831079367329,17975,Bug'doy
20-40,Qumoq,24.7340972232796,1.20559143455903,6.02650184694688,1.3838120094065,107.294079824723,59.3860023762141,190.331193598131,2.0484984552962,170.702558012127,21.1510035716951,20.221139141991,81.322170241988,1.25714934059699,130.12864692928,16.8418189594982,18773583,Kartoshka
0-20,Yengil qum,20.1867817554963,1.46929139255028,6.83106045733689,1.57226829277324,109.719501210635,22.7500950093966,63.4347671099863,0.37930167294401,35.3451186402359,20.9962639238504,2.49114052584455,10.423762936064,0.491000469760641,14.2721210466091,1.21786024685392,30429,Sabzi
0-20,Qumoq,26.2474294270476,1.19439915451311,6.05164889754507,1.28257874149128,153.155332125347,64.718510007055,269.649179047778,3.70401302138918,184.094321375616,33.7669374773148,35.23730298141,102.259907645534,1.25138792633802,131.859188952212,14.5248099879942,72930980,Kartoshka
20-40,Qumoq,22.4547391062571,1.11027727013466,6.88747200871833,1.89394548146284,144.879141493534,33.1616567017016,102.352321737566,1.2679985353386,62.3212615242834,18.8588712105684,3.57232357967384,10.1388982701961,0.631398923523522,17.2530351812788,2.43387365920109,169497,Sabzi
20-40,Loy,26.6873067427551,1.23703849529761,7.26465304375078,1.30667508538479,130.379892367347,89.1944363223418,251.104497000173,2.51536548814345,106.695114596094,21.6884398630647,32.9289227483341,109.722762424798,1.5802937538513,211.289853094448,8.8745595686608,261276492,Makkajo'xori
20-40,Loy,23.7979897226448,1.4394142161669,7.51941880516913,3.07349361296335,18.1902541511934,20.0274711696913,104.236584636279,0.927408376302557,138.510770185523,13.0136834975289,28.156968597176,125.564852529295,0.567012238947267,120.298589335873,12.8549918990858,15837115,Paxta
20-40,Loy,24.4418188594878,1.38807753775107,6.48596825745116,1.30188456076329,103.403478341672,82.2490066408807,181.800082926534,1.58741461900897,150.131246963112,20.1680282073448,25.5138462488965,62.9597473375146,0.540054541894949,106.72551815016,8.26830426672988,4032075,Qalampir
0-20,Gill,25.8603508328739,1.20003285719989,6.75490888807173,1.37679533914319,90.8648891025194,55.4725853779922,145.635085927083,1.90683817581939,170.266377372684,14.4456649382055,38.9341430692191,126.943233811055,0.70926545327732,,14.4161909438315,70954847,Loviya
0-20,Qumoq,23.1034262752382,1.460655877986,6.2534733527898,1.17175761535211,88.0948664084752,22.4872189485132,206.76525705751,1.34351855363612,91.8684340381864,19.277267033012,26.8894904028591,107.507955892135,0.616366931110183,74.9663685337705,7.85779962759442,15375,Kartoshka
20-40,Loy,27.9233883708576,1.28739547631317,6.75208180713262,1.87826908700176,122.391459178922,86.7587384083488,217.617340686483,1.62689516139682,116.810567222546,12.0647674040623,25.457729921647,52.2416817929803,0.889904650196728,88.3892994212355,11.9962850991472,58135635,Qalampir
20-40,Qumoq,25.4572353419655,1.35241776410668,6.03420939053438,1.24146479523917,131.44908371343,62.347614542532,264.728524521968,2.40966854832477,134.447553372057,,30.9809901884124,90.204673127079,0.772684077051026,145.439609377459,7.75975002596755,11196386,Kartoshka
0-20,Qumoq,29.8847723035284,1.21090639879925,6.21538732240119,1.15490978088829,154.077878280866,78.1273915769054,234.063718998866,2.55270480863138,199.335726342143,37.6118619262255,32.3972505530039,138.08544049335,1.32327588444611,197.269911582059,15.1967208777691,464752027,Kartoshka
40-60,Loy,20.3550939094585,1.25286662209775,6.95746342868911,1.62083149693497,140.841804868127,27.8842717886211,155.523314084274,0.822602585268364,45.881088410587,19.2212041973965,1.89988000329226,15.5210111516783,0.75491769296592,12.7785753214264,1.72183497762125,225716,Sabzi
0-20,Qumoq,21.7008774186952,1.51850991095294,6.37203328222269,1.99671337573734,46.4105809111066,48.7247581959664,136.327489805589,0.703583177299226,124.542840914195,11.3140689536981,16.309748166814,68.4209885198042,0.41268918596611,123.412167332473,13.856248757919,296808,Loviya
40-60,Loy,25.2821800144418,1.33456921817975,6.54992373950882,1.41774518340892,109.237328027997,47.0049700986109,190.202811960437,1.36618965487957,119.738033352723,20.6436759496562,24.7990270135689,80.8513298888692,0.482892535871269,100.556373005879,4.4656470045646,433698,Qalampir
40-60,Loy,24.4605643639254,1.4043959022933,6.94633262000711,1.97262665710043,125.843557264393,63.2759112207677,146.519155803239,1.2861093147269,88.2017089250127,17.5502534131841,39.0077032237346,93.0133196941477,0.621416590321529,103.579550404442,10.0053157481943,618950,Qalampir
0-20,Qum,26.7151938965958,1.2397281231697,5.83184780456903,1.20688767655775,192.03232543178,55.1985142301845,287.708712600611,3.0735220505871,178.057678715544,26.986818960319,40.4455573399289,113.283744485966,1.48516887043517,141.821425230443,11.0840213520052,395164468,Kartoshka
40-60,Qumoq,29.8353949105026,1.48054252357121,,2.45355034920283,19.1884584776429,14.2581289147663,126.029497039818,0.975360893637765,111.131981631936,11.070904172459,26.5152968128037,62.5379905771832,0.690078504135986,154.952355746622,15.4434925447031,831886,Paxta
0-20,Loy,22.1045980497697,1.4371620786703,6.68728968007749,1.9035076181445,99.9561102975676,61.7119056874327,154.212863231554,0.874161888733065,138.376455560617,8.3207964233701,29.8915766025159,67.7061364400231,0.317302284277999,62.0552850458833,7.7571858362265,,Qalampir
0-20,Qumoq,30.9901059470244,1.2828623400709,5.98904974626536,1.44800870325489,135.241794298519,85.8020184317625,233.199536237737,2.80186952033535,144.3481845269,39.5586318430066,78.2285107844357,145.975155387801,1.11803765317616,159.715152947195,11.8601522098915,71101963,Makkajo'xori
0-20,Qumoq,24.506759235584,1.43804947021645,7.66303454769475,1.8774418743817,106.764391965369,61.7140035100593,227.193401519182,2.27464469904494,100.158026350826,17.7402451456864,42.727392415181,52.439922153987,,110.951775851138,15.4125929450078,18209303,Makkajo'xori
20-40,Loy,24.1308836997842,1.262539219024,6.32631035116906,1.36680081284668,51.1135667437463,52.0683419450669,120.006751585044,1.68773649709521,174.260932119208,10.9672940317741,34.08005992788,75.1200109338232,0.867851196823948,114.37886803917,14.9891187189311,33282311,Loviya
20-40,Qum,27.014742599753,1.26368537974355,6.5915673855271,1.00183450237709,107.004135119894,69.3384557208559,200.279785723957,3.28223435024373,149.520130649884,29.636532275641,40.6875529076861,73.787356002123,1.04585118652723,134.742477809406,17.5777661098142,3532542,Kartoshka
0-20,Loy,27.367275333366,1.41202216874003,7.360248867496,1.55820076338382,86.7074588202706,61.2482404908033,234.551518251673,2.31506744075581,79.589228471674,13.9069078312195,26.620506110172,61.4445137256901,0.898069358258578,203.496137856122,7.92233081609041,12937730,Makkajo'xori
0-20,Qumoq,28.5594766680266,1.33737156710859,6.69343949859416,2.7942839314817,27.5628487298488,24.6020756179448,118.622751941401,1.30442027400905,143.17921596081,17.7066799431594,29.2329972215733,73.0754743556071,0.965896308760683,199.1244016993,13.5521436206399,85067920,Paxta
40-60,Loy,25.1682448226432,1.50317714353921,7.81211840113772,2.5113271790593,17.0096363189936,14.0949763783269,93.2744803066029,1.30617399908734,83.8947938464993,11.2284907891366,21.7598715938791,59.9316399499106,0.690831596606019,137.798847297383,13.4825994399692,1011548,Paxta
0-20,Loy,19.238197754991,1.30857602261754,7.08023683569271,1.59995666923323,86.4420291911887,39.228624993563,172.731591555823,0.886485463279388,76.0988035661883,7.90955745873166,11.0172296295499,80.0290345466096,0.399991006951479,66.3966508517897,2.28893983188489,678353,Qalampir
0-20,Loy,20.8261845755209,1.49280461705995,6.88897842203351,1.66493638493011,63.4851176095952,41.7392079655247,60.6996246493251,0.753621023884401,95.5007321220155,11.3320167066809,28.909627673703,71.1094077182412,0.694360869256888,96.9665512213442,8.62066079141048,130269,Loviya
40-60,Qumoq,23.0110514481481,1.34166440442942,6.00193795881172,1.69386669254419,104.582541428788,76.6422378245846,140.016469902292,2.78924958697364,129.125796936783,29.4392652820549,37.1309258598889,136.409984342955,0.416568249938919,111.671246167487,8.15790546442647,102222,Kartoshka
20-40,Gill,30.0327186576499,1.22165487791976,6.45295845133267,1.29343279640657,146.012602773193,85.5497333487031,226.745043783027,2.34136321926456,131.226048353138,33.2491823480372,33.3866759018714,121.445405659426,0.711058919067787,198.446044885912,9.01082562115198,247152436,Makkajo'xori
20-40,Loy,26.2930741468715,1.37681371016763,7.63242011638225,1.80172449613155,17.0405307366216,17.3968591974886,129.393514066319,0.862462685278257,182.896401278288,15.2507211334053,35.8942065763987,295.073275080912,1.73170824650542,161.114045425292,15.8331098944646,20951822,Bug'doy
0-20,Loy,30.1692599980542,1.22057332018964,6.99232000697994,1.0163781860673,132.69001324601,68.1503310531656,262.585301409085,2.68978608196673,180.699456649798,27.545754857044,50.0915616534034,180.845473015666,1.03505846030614,263.8029675353,21.3480845556468,352679510,Makkajo'xori
40-60,Loy,27.8867476003403,1.41695274275633,6.93942906148021,1.64987299393852,90.2354084959926,61.7932022862571,193.61871680377,2.1335708480685,121.460202354341,18.7453441445989,35.9715730718016,156.707730851995,1.24975324743611,192.795657568878,10.2296326315755,18337331,Makkajo'xori
0-20,Qumoq,27.1221086618724,1.40611520323184,7.12873373085855,1.93176159804346,131.554824688629,63.1217978681844,200.512374266838,2.3570538908153,131.430184970285,11.6670147469524,34.4789892122585,136.39103121369,0.451457838717725,167.625746567545,13.6756917635694,22306816,Makkajo'xori
0-20,Loy,29.8560082899083,1.29683777554849,5.94130747158222,1.73437460580842,182.439203171508,95.4436625186339,278.31803297936,2.4875039061617,160.822396380511,33.0108421063183,72.7376094024283,179.731013755921,1.81842259535434,181.596002125487,14.6085141474805,907959920,Makkajo'xori
0-20,Qumoq,24.3733033855443,1.16779759113716,6.68306524305404,1.14214465350964,175.178444838636,43.1086234331183,127.946803212982,1.26601799344856,83.4139043277652,20.233793028158,3.35749941007926,14.5371315524371,0.901610725657743,22.5714953543117,1.79473721312637,899575,Sabzi
0-20,Qum,25.2356184616144,1.33581665845165,6.52411298833585,2.95356662497067,24.5403056789686,18.5206803057603,135.750201613294,1.53760773118748,189.442074288272,17.7683461017338,28.4397108710465,108.401009477048,0.672430301656298,186.574056019988,18.8111077235337,47677697,Paxta
